"PVWatts Hourly PV Performance Data"
"Requested Location","weymouth"
"Location","Lat, Lng: 50.61, -2.46"
"Latitude (DD)","50.61"
"Longitude (DD)","-2.46"
"Elevation (m)","6"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","23","8","722","108","18.2","1.8","0.2","565.268","32.581","1892.327","1809.42"
"7","23","9","780","119","18.5","2","0.2","741.733","36.571","2429","2327.076"
"7","23","10","818","125","18.7","2.4","0.2","877.963","38.461","2836.534","2720.17"
"7","23","11","845","125","18.9","2.9","0.2","955.927","38.561","3076.143","2951.289"
"7","23","12","882","107","19","3.4","0.2","986.518","37.691","3183.733","3055.067"
"7","23","13","879","104","19.1","3.8","0.2","944.861","35.947","3077.395","2952.497"
"7","23","14","867","100","19.1","4","0.2","848.266","33.804","2800.356","2685.274"
"7","23","15","849","88","19.1","4.1","0.2","701.26","31.104","2356.591","2257.233"
"7","23","16","796","81","19.1","4","0.2","515.194","28.066","1763.22","1684.888"
"7","23","17","712","72","18.9","3.8","0.2","313.526","24.426","1014.699","962.89"
"7","23","18","571","57","18.5","3.7","0.2","123.006","20.536","308.583","281.795"
"7","23","19","320","33","18","3.8","0.2","27.525","18.452","66.463","48.254"
"7","23","20","0","0","17.5","3.9","0.2","0","17.5","0","0"
"7","23","21","0","0","17.3","4","0.2","0","17.3","0","0"
"7","23","22","0","0","17","3.9","0.2","0","17","0","0"
"7","23","23","0","0","16.8","3.7","0.2","0","16.8","0","0"
"7","24","0","0","0","16.8","3.6","0.2","0","16.8","0","0"
"7","24","1","0","0","16.8","3.4","0.2","0","16.8","0","0"
"7","24","2","0","0","16.8","3.3","0.2","0","16.8","0","0"
"7","24","3","0","0","16.8","3.2","0.2","0","16.8","0","0"
"7","24","4","0","0","16.9","3.4","0.2","0","0","0","0"
"7","24","5","6","42","17.2","3.8","0.2","38.323","17.879","119.69","99.595"
"7","24","6","516","62","17.3","4","0.2","173.218","20.186","510.701","476.75"
"7","24","7","71","214","17.5","4.3","0.2","232.375","21.359","788.367","744.577"
"7","24","8","52","272","17.7","4.6","0.2","294.653","22.39","995.566","944.434"
"7","24","9","1","220","17.9","4.9","0.2","208.793","21.086","694.169","653.718"
"7","24","10","832","106","18","5.2","0.2","864.694","30.772","2881.383","2763.43"
"7","24","11","0","197","18.1","5.5","0.2","186.299","20.735","612.602","575.041"
"7","24","12","2","311","18.1","5.7","0.2","299.91","22.243","994.036","942.959"
"7","24","13","842","116","18.3","5.7","0.2","921.915","31.122","3059.413","2935.152"
"7","24","14","2","284","18.4","5.8","0.2","272.387","22.126","906.129","858.167"
"7","24","15","49","280","18.5","6","0.2","306.89","22.615","1032.244","979.813"
"7","24","16","65","221","18.4","6.1","0.2","245.832","21.668","833.352","787.969"
"7","24","17","104","189","18.3","5.9","0.2","210.592","21.16","708.751","667.783"
"7","24","18","8","87","18.1","5.5","0.2","79.668","19.234","261.115","236.008"
"7","24","19","0","5","17.8","5.1","0.2","4.631","17.863","9.732","0"
"7","24","20","0","0","17.5","4.9","0.2","0","17.5","0","0"
"7","24","21","0","0","17.1","4.7","0.2","0","17.1","0","0"
"7","24","22","0","0","16.6","4.7","0.2","0","16.6","0","0"
"7","24","23","0","0","16.2","4.7","0.2","0","16.2","0","0"
"7","25","0","0","0","15.8","4.8","0.2","0","15.8","0","0"
"7","25","1","0","0","15.5","4.8","0.2","0","15.5","0","0"
"7","25","2","0","0","15.3","4.8","0.2","0","15.3","0","0"
"7","25","3","0","0","15.2","4.7","0.2","0","15.2","0","0"
"7","25","4","0","0","15.4","4.6","0.2","0","0","0","0"
"7","25","5","306","32","15.9","4.6","0.2","26.432","16.305","72.927","54.488"
"7","25","6","593","55","16.4","4.7","0.2","182.769","19.153","534.116","499.336"
"7","25","7","738","68","16.9","4.5","0.2","387.619","23.159","1319.157","1256.559"
"7","25","8","169","293","17.4","4.3","0.2","392.437","23.913","1332.83","1269.749"
"7","25","9","216","358","17.8","4","0.2","527.572","26.917","1767.472","1688.989"
"7","25","10","645","170","18.1","3.9","0.2","771.427","31.649","2557.053","2450.592"
"7","25","11","582","232","18.3","4.1","0.2","823.191","32.329","2707.774","2595.973"
"7","25","12","606","211","18.5","4.5","0.2","834.887","31.964","2750.223","2636.917"
"7","25","13","628","194","18.6","4.9","0.2","811.39","31.025","2688.632","2577.509"
"7","25","14","392","274","18.6","5.2","0.2","625.595","27.824","2096.649","2006.502"
"7","25","15","195","301","18.7","5.4","0.2","437.79","25.001","1478.549","1410.304"
"7","25","16","759","94","18.6","5.5","0.2","506.657","25.85","1747.737","1669.953"
"7","25","17","340","156","18.3","5.3","0.2","261.93","22.098","868.697","822.062"
"7","25","18","122","119","18","4.8","0.2","118.071","19.806","372.301","343.254"
"7","25","19","264","35","17.5","4.4","0.2","27.477","17.894","58.8","40.862"
"7","25","20","0","0","17.1","4.2","0.2","0","17.1","0","0"
"7","25","21","0","0","16.6","4.2","0.2","0","16.6","0","0"
"7","25","22","0","0","16.1","4.2","0.2","0","16.1","0","0"
"7","25","23","0","0","15.6","4.1","0.2","0","15.6","0","0"
"7","26","0","0","0","15.4","4","0.2","0","15.4","0","0"
"7","26","1","0","0","15.3","4","0.2","0","15.3","0","0"
"7","26","2","0","0","15.3","4","0.2","0","15.3","0","0"
"7","26","3","0","0","15.4","4","0.2","0","15.4","0","0"
"7","26","4","0","0","15.5","3.9","0.2","0","0","0","0"
"7","26","5","0","3","16","3.9","0.2","2.778","16.048","7.678","0"
"7","26","6","2","59","16.3","3.8","0.2","55.327","17.288","181.716","159.423"
"7","26","7","131","181","16.6","3.7","0.2","228.92","20.744","777.869","734.452"
"7","26","8","152","238","16.9","3.6","0.2","327.561","22.919","1113.192","1057.893"
"7","26","9","217","297","17.2","3.6","0.2","466.342","25.755","1568.807","1497.363"
"7","26","10","308","314","17.5","3.6","0.2","603.981","28.571","2009.878","1922.806"
"7","26","11","242","434","17.8","3.6","0.2","680.349","30.25","2237.156","2142.03"
"7","26","12","365","400","18","3.8","0.2","780.625","31.871","2556.713","2450.264"
"7","26","13","357","388","18.2","4","0.2","743.271","31.032","2446.267","2343.731"
"7","26","14","400","340","18.3","4.1","0.2","691.69","30.088","2296.493","2199.265"
"7","26","15","88","346","18.5","4.3","0.2","401.414","25.148","1347.082","1283.496"
"7","26","16","1","181","18.5","4.8","0.2","170.349","21.143","569.934","533.885"
"7","26","17","14","176","18.2","5.3","0.2","167.574","20.647","565.889","529.983"
"7","26","18","0","3","17.8","5.7","0.2","2.779","17.839","7.833","0"
"7","26","19","237","35","17.2","5.8","0.2","27.584","17.518","53.648","35.893"
"7","26","20","0","0","16.9","5.9","0.2","0","16.9","0","0"
"7","26","21","0","0","16.8","6","0.2","0","16.8","0","0"
"7","26","22","0","0","16.8","6.2","0.2","0","16.8","0","0"
"7","26","23","0","0","16.8","6.4","0.2","0","16.8","0","0"
"7","27","0","0","0","16.8","6.7","0.2","0","16.8","0","0"
"7","27","1","0","0","16.8","6.8","0.2","0","16.8","0","0"
"7","27","2","0","0","16.9","7","0.2","0","16.9","0","0"
"7","27","3","0","0","17","7.2","0.2","0","17","0","0"
"7","27","4","0","0","17.1","7.2","0.2","0","0","0","0"
"7","27","5","0","7","17.4","6.9","0.2","6.485","17.479","18.55","2.038"
"7","27","6","10","87","17.7","6.4","0.2","82.495","18.762","272.691","247.175"
"7","27","7","0","30","17.9","5.7","0.2","27.876","18.288","88.058","69.083"
"7","27","8","21","189","18","5.2","0.2","190.768","20.812","639.829","601.303"
"7","27","9","26","234","18","5","0.2","247.386","21.73","826.838","781.686"
"7","27","10","2","285","18.2","4.8","0.2","273.834","22.427","908.352","860.311"
"7","27","11","15","366","18.5","4.5","0.2","367.473","24.398","1216.028","1157.085"
"7","27","12","849","122","19","4.4","0.2","967.625","34.835","3158.794","3031.011"
"7","27","13","265","345","19.3","4.6","0.2","611.702","29.017","2025.952","1938.31"
"7","27","14","837","114","19.5","4.6","0.2","834.538","32.815","2766.046","2652.18"
"7","27","15","67","344","19.5","4.5","0.2","384.577","25.697","1285.817","1224.401"
"7","27","16","66","294","19.3","4.3","0.2","317.759","24.574","1072.1","1018.257"
"7","27","17","644","90","19","4.2","0.2","303.088","24.044","982.144","931.488"
"7","27","18","520","65","18.6","4.3","0.2","120.186","20.439","308.096","281.325"
"7","27","19","294","32","17.9","4.4","0.2","27.621","18.279","53.459","35.711"
"7","27","20","0","0","17.2","4.7","0.2","0","17.2","0","0"
"7","27","21","0","0","16.5","4.9","0.2","0","16.5","0","0"
"7","27","22","0","0","15.9","4.8","0.2","0","15.9","0","0"
"7","27","23","0","0","15.5","4.6","0.2","0","15.5","0","0"
"7","28","0","0","0","15.3","4.4","0.2","0","15.3","0","0"
"7","28","1","0","0","15","4.3","0.2","0","15","0","0"
"7","28","2","0","0","14.8","4.1","0.2","0","14.8","0","0"
"7","28","3","0","0","14.6","3.8","0.2","0","14.6","0","0"
"7","28","4","0","0","14.7","3.4","0.2","0","14.7","0","0"
"7","28","5","296","29","15.2","3.3","0.2","21.858","15.612","63.499","45.395"
"7","28","6","557","54","15.8","3.3","0.2","170.981","18.949","496.76","463.303"
"7","28","7","218","173","16.3","3.7","0.2","260.313","21.012","886.292","839.033"
"7","28","8","225","233","16.9","4.3","0.2","372.093","23.081","1270.755","1209.873"
"7","28","9","75","283","17.3","5.1","0.2","334.745","22.289","1128.394","1072.557"
"7","28","10","11","248","17.6","6","0.2","245.629","20.884","818.051","773.21"
"7","28","11","0","83","17.9","6.9","0.2","77.497","18.84","248.539","223.878"
"7","28","12","2","328","18.4","7.6","0.2","317.084","21.991","1053.945","1000.746"
"7","28","13","844","121","18.9","7.8","0.2","926.637","29.269","3097.654","2972.038"
"7","28","14","840","111","19.2","7.7","0.2","833.217","28.622","2807.049","2691.73"
"7","28","15","816","101","19.4","7.1","0.2","689.67","27.679","2348.501","2249.43"
"7","28","16","90","295","19.3","6.4","0.2","331.593","23.568","1125.578","1069.84"
"7","28","17","212","181","18.9","5.8","0.2","239.667","22.184","799.233","755.059"
"7","28","18","6","116","18.4","5.3","0.2","102.731","19.897","339.329","311.451"
"7","28","19","0","9","17.9","5.2","0.2","8.345","18.003","15.241","0"
"7","28","20","0","0","17.4","5.4","0.2","0","17.4","0","0"
"7","28","21","0","0","17.1","5.4","0.2","0","17.1","0","0"
"7","28","22","0","0","16.9","5.5","0.2","0","16.9","0","0"
"7","28","23","0","0","16.7","5.4","0.2","0","16.7","0","0"
"7","29","0","0","0","16.5","5.3","0.2","0","16.5","0","0"
"7","29","1","0","0","16.3","5.3","0.2","0","16.3","0","0"
"7","29","2","0","0","16.2","5.3","0.2","0","16.2","0","0"
"7","29","3","0","0","16.1","5.2","0.2","0","16.1","0","0"
"7","29","4","0","0","16.1","5.2","0.2","0","16.1","0","0"
"7","29","5","0","23","16.4","5.4","0.2","21.356","16.705","64.686","46.54"
"7","29","6","551","55","16.7","5.5","0.2","169.668","19.01","492.357","459.056"
"7","29","7","1","123","17.1","5.5","0.2","115.124","18.74","385.784","356.26"
"7","29","8","781","84","17.4","5.5","0.2","572.06","25.579","1972.038","1886.307"
"7","29","9","94","347","17.7","5.5","0.2","414.76","23.589","1397.698","1332.318"
"7","29","10","439","329","18","5.4","0.2","744.618","28.71","2483.137","2379.295"
"7","29","11","364","389","18.3","5.3","0.2","761.422","29.37","2520.701","2415.529"
"7","29","12","677","157","18.6","5.2","0.2","841.853","31.017","2789.722","2675.017"
"7","29","13","353","325","18.7","5.3","0.2","673.485","28.497","2241.503","2146.223"
"7","29","14","299","313","18.6","5.4","0.2","577.758","26.91","1938.275","1853.74"
"7","29","15","193","316","18.5","5.3","0.2","451.234","25.074","1524.7","1454.82"
"7","29","16","196","253","18.3","5.1","0.2","349.943","23.538","1194.688","1136.501"
"7","29","17","320","162","18.1","4.7","0.2","258.816","22.147","857.877","811.624"
"7","29","18","504","63","17.8","4.4","0.2","114.333","19.523","292.12","265.915"
"7","29","19","0","14","17.3","4.1","0.2","12.998","17.486","24.35","7.633"
"7","29","20","0","0","16.9","4","0.2","0","16.9","0","0"
"7","29","21","0","0","16.5","3.9","0.2","0","16.5","0","0"
"7","29","22","0","0","16.1","3.8","0.2","0","16.1","0","0"
"7","29","23","0","0","15.8","3.7","0.2","0","15.8","0","0"
"7","30","0","0","0","15.6","3.6","0.2","0","15.6","0","0"
"7","30","1","0","0","15.4","3.4","0.2","0","15.4","0","0"
"7","30","2","0","0","15.3","3.3","0.2","0","15.3","0","0"
"7","30","3","0","0","15.1","3","0.2","0","15.1","0","0"
"7","30","4","0","0","15.2","2.8","0.2","0","15.2","0","0"
"7","30","5","253","28","15.7","2.7","0.2","19.832","16.118","59.748","41.777"
"7","30","6","528","57","16.1","2.5","0.2","165.72","19.602","480.362","447.487"
"7","30","7","0","71","16.6","2.2","0.2","66.087","18.146","217.167","193.617"
"7","30","8","767","87","17.1","1.9","0.2","565.666","31.202","1908.114","1824.647"
"7","30","9","36","304","17.6","1.5","0.2","325.94","26.39","1078.33","1024.266"
"7","30","10","218","400","18","1.1","0.2","603.394","35.887","1945.311","1860.527"
"7","30","11","523","243","18.4","0.9","0.2","772.334","42.526","2440.273","2337.95"
"7","30","12","857","120","18.8","1","0.2","971.545","48.419","3004.318","2882.009"
"7","30","13","347","398","19","1.2","0.2","744.004","40.53","2359.06","2259.615"
"7","30","14","155","411","19.2","1.4","0.2","548.835","34.345","1778.561","1699.686"
"7","30","15","827","96","19.3","1.5","0.2","690.207","38.034","2258.715","2162.826"
"7","30","16","780","86","19.3","1.6","0.2","504.369","32.72","1696.261","1620.302"
"7","30","17","701","73","19.2","1.7","0.2","301.846","26.913","960.134","910.258"
"7","30","18","551","57","18.8","1.9","0.2","112.953","21.35","277.151","251.476"
"7","30","19","268","30","18.3","2.4","0.2","26.435","18.798","50.935","33.275"
"7","30","20","0","0","17.9","3.4","0.2","0","17.9","0","0"
"7","30","21","0","0","17.5","4.4","0.2","0","17.5","0","0"
"7","30","22","0","0","17","5","0.2","0","17","0","0"
"7","30","23","0","0","16.5","5.1","0.2","0","16.5","0","0"
"7","31","0","0","0","16.2","4.8","0.2","0","16.2","0","0"
"7","31","1","0","0","15.9","4.5","0.2","0","15.9","0","0"
"7","31","2","0","0","15.5","4.1","0.2","0","15.5","0","0"
"7","31","3","0","0","15.1","3.9","0.2","0","15.1","0","0"
"7","31","4","0","0","14.8","4","0.2","0","14.8","0","0"
"7","31","5","313","25","15.2","4.1","0.2","17.46","15.495","52.245","34.539"
"7","31","6","599","49","15.9","3.7","0.2","173.259","18.884","496.416","462.972"
"7","31","7","747","62","16.8","3.1","0.2","378.942","24.331","1279.872","1218.666"
"7","31","8","832","71","17.5","2.6","0.2","586.376","30.276","1987.953","1901.657"
"7","31","9","880","77","18","2.6","0.2","765.84","34.651","2534.057","2428.411"
"7","31","10","909","82","18.4","2.8","0.2","903.49","37.332","2938.516","2818.538"
"7","31","11","921","86","18.7","3.1","0.2","983.361","38.267","3173.119","3044.829"
"7","31","12","899","105","18.9","3.5","0.2","996.187","37.486","3220.072","3090.117"
"7","31","13","890","105","19.1","3.7","0.2","950.885","36.314","3095.166","2969.638"
"7","31","14","872","102","19.2","3.8","0.2","848.281","34.345","2797.396","2682.419"
"7","31","15","839","97","19.2","4","0.2","698.608","31.333","2347.596","2248.557"
"7","31","16","790","87","19.1","4.2","0.2","509.384","27.719","1747.423","1669.651"
"7","31","17","714","72","18.8","4.5","0.2","304.617","23.653","980.294","929.704"
"7","31","18","590","52","18.2","4.9","0.2","111.392","19.735","267.136","241.816"
"7","31","19","337","26","17.3","5.1","0.2","22.255","17.579","42.766","25.396"
"7","31","20","0","0","16.4","5.3","0.2","0","16.4","0","0"
"7","31","21","0","0","15.9","5.3","0.2","0","15.9","0","0"
"7","31","22","0","0","15.7","5","0.2","0","15.7","0","0"
"7","31","23","0","0","15.5","4.6","0.2","0","15.5","0","0"
"8","1","0","0","0","15.4","3.9","0.2","0","15.4","0","0"
"8","1","1","0","0","15.2","3.7","0.2","0","15.2","0","0"
"8","1","2","0","0","15.2","3.6","0.2","0","15.2","0","0"
"8","1","3","0","0","15.2","3.3","0.2","0","15.2","0","0"
"8","1","4","0","0","15.3","3","0.2","0","15.3","0","0"
"8","1","5","209","27","15.8","2.9","0.2","19.218","16.191","57.394","39.506"
"8","1","6","0","28","16.3","2.9","0.2","25.996","16.836","82.81","64.022"
"8","1","7","0","62","16.7","2.8","0.2","57.686","17.909","188.734","166.192"
"8","1","8","33","250","17.1","2.8","0.2","261.765","22.573","881.467","834.379"
"8","1","9","183","356","17.4","2.9","0.2","500.005","27.668","1669.36","1594.353"
"8","1","10","796","131","17.7","3.1","0.2","859.077","34.8","2818.834","2703.098"
"8","1","11","164","437","18","3.3","0.2","608.8","29.671","2002.356","1915.551"
"8","1","12","252","437","18.3","3.5","0.2","698.072","31.274","2287.291","2190.388"
"8","1","13","5","335","18.4","3.6","0.2","326.992","24.372","1080.379","1026.243"
"8","1","14","8","318","18.6","3.6","0.2","311.746","24.3","1033.655","981.174"
"8","1","15","137","361","18.6","3.3","0.2","451.891","27.289","1511.153","1441.753"
"8","1","16","686","116","18.6","3","0.2","482.625","28.411","1647.335","1573.109"
"8","1","17","0","104","18.5","2.9","0.2","96.657","20.493","320.79","293.569"
"8","1","18","0","33","18.2","3","0.2","30.655","18.82","96.6","77.322"
"8","1","19","153","31","17.7","3.5","0.2","24.896","18.089","47.992","30.438"
"8","1","20","0","0","17.1","3.9","0.2","0","17.1","0","0"
"8","1","21","0","0","16.7","4.2","0.2","0","16.7","0","0"
"8","1","22","0","0","16.2","4.3","0.2","0","16.2","0","0"
"8","1","23","0","0","15.8","4.1","0.2","0","15.8","0","0"
"8","2","0","0","0","15.5","3.7","0.2","0","15.5","0","0"
"8","2","1","0","0","15.3","3.3","0.2","0","15.3","0","0"
"8","2","2","0","0","15.1","3","0.2","0","15.1","0","0"
"8","2","3","0","0","14.9","2.8","0.2","0","14.9","0","0"
"8","2","4","0","0","14.9","2.6","0.2","0","14.9","0","0"
"8","2","5","180","27","15.3","2.4","0.2","19.929","15.742","59.493","41.53"
"8","2","6","447","67","15.9","2.1","0.2","155.69","19.466","456.72","424.682"
"8","2","7","607","93","16.5","1.6","0.2","348.849","25.724","1169.921","1112.612"
"8","2","8","713","108","17.1","1.2","0.2","551.991","33.185","1846.066","1764.798"
"8","2","9","128","363","17.6","1.3","0.2","458.01","30.548","1507.577","1438.303"
"8","2","10","826","122","17.8","1.8","0.2","875.629","40.011","2815.518","2699.899"
"8","2","11","346","329","17.9","2.3","0.2","680.712","33.467","2221.1","2126.543"
"8","2","12","303","366","17.9","2.8","0.2","683.77","32.167","2237.72","2142.574"
"8","2","13","94","388","17.8","3","0.2","476.343","27.391","1575.002","1503.339"
"8","2","14","111","336","17.8","2.9","0.2","434.255","26.706","1444.801","1377.752"
"8","2","15","33","255","17.9","2.7","0.2","271.161","23.663","906.081","858.12"
"8","2","16","25","189","17.8","2.3","0.2","190.828","22.176","640.356","601.811"
"8","2","17","149","192","17.7","2.1","0.2","227.732","23.117","758.825","716.083"
"8","2","18","33","114","17.6","2.1","0.2","101.431","20.006","328.888","301.38"
"8","2","19","125","30","17.2","2.4","0.2","23.716","17.647","45.709","28.235"
"8","2","20","0","0","16.9","2.8","0.2","0","16.9","0","0"
"8","2","21","0","0","16.5","3.4","0.2","0","16.5","0","0"
"8","2","22","0","0","16.1","4","0.2","0","16.1","0","0"
"8","2","23","0","0","15.7","4.2","0.2","0","15.7","0","0"
"8","3","0","0","0","15.3","4.2","0.2","0","15.3","0","0"
